Hash,RSSI,SNR,Throughput,BER,FEC,PC,MC,Delay,Jitter,HC,Ouput
9df2742626dcc94ab8ad848ed6b6cea012fe443136466c4640e97d6bcc49962e,0.0,0.0,0.0,1.0,0.3724393769938725,0.0,0.0,1.0,0.0,1.0,0.39993939041568044
9df2742626dcc94ab8ad848ed6b6cea012fe443136466c4640e97d6bcc49962e,0.1035458535458539,0.18222493390278624,0.005988023952095805,0.7274463307079136,1.0,0.0,0.0,1.0,0.0,1.0,0.43293424627100063
d30a4378513804f012f8ad755939c992d31d0bb2d9ed7c604ee5a03d602dec51,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5871126547178094
d30a4378513804f012f8ad755939c992d31d0bb2d9ed7c604ee5a03d602dec51,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.41288734528219073
d30a4378513804f012f8ad755939c992d31d0bb2d9ed7c604ee5a03d602dec51,0.07509214718560622,0.14101360863444395,0.004430379746835442,0.846689318988991,0.6229981647447823,0.0,0.0,0.0,0.0,1.0,0.4294688971626575
440fa60e099ead523f6c7a07f7ed1b6933d668b34a2f928d0929a69df9ad1047,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5989829900593097
440fa60e099ead523f6c7a07f7ed1b6933d668b34a2f928d0929a69df9ad1047,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.4010170099406905
440fa60e099ead523f6c7a07f7ed1b6933d668b34a2f928d0929a69df9ad1047,0.033659691559480155,0.06457156886815617,0.0019933554817275763,0.891012098076812,0.9491014945968026,0.0,0.0,1.0,1.0,1.0,0.4096111962905108
b08058023ca7fddd990f484068a81d6a032fe383cfdebecf8532311fa265b40c,1.0,1.0,1.0,0.0,0.025242282132028365,1.0,1.0,0.0,0.0,0.0,0.6057353403489342
b08058023ca7fddd990f484068a81d6a032fe383cfdebecf8532311fa265b40c,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.39232154004503705
b08058023ca7fddd990f484068a81d6a032fe383cfdebecf8532311fa265b40c,0.09447199709689108,0.17257761573306818,0.005108556832694759,0.6895185768281211,1.0,0.0,0.0,1.0,1.0,1.0,0.42607589255878486
5c42f155d40108c4e7aa7b6eb13bb277ea795f6b45f258d711a03df2570b31a6,1.0,1.0,1.0,0.0,0.6277335823278867,1.0,1.0,1.0,0.0,0.0,0.6117453327850604
5c42f155d40108c4e7aa7b6eb13bb277ea795f6b45f258d711a03df2570b31a6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.38765795572323913
5c42f155d40108c4e7aa7b6eb13bb277ea795f6b45f258d711a03df2570b31a6,0.08430068747886822,0.1457379444715051,0.004196642685851318,0.8064292197850189,1.0,0.0,0.0,0.0,1.0,1.0,0.4101528749191538
68631063d7b26b31100e701714d3ee561f685dea47dfbbbe1f5b14862056242c,1.0,1.0,1.0,0.0,0.030879193280484434,1.0,1.0,0.0,1.0,0.0,0.5984424893576094
68631063d7b26b31100e701714d3ee561f685dea47dfbbbe1f5b14862056242c,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.40071925400679403
68631063d7b26b31100e701714d3ee561f685dea47dfbbbe1f5b14862056242c,0.1183219376521035,0.20879795396419437,0.007015306122448981,0.84863215625379,1.0,0.0,0.0,1.0,0.0,1.0,0.42638696253678754
8c404e9130d6306adea06231aeeb4a1f3c73daa22c3eb4a72fe825f68eba677f,1.0,1.0,1.0,0.0,0.6757946721565913,1.0,1.0,1.0,1.0,0.0,0.5929438215575944
8c404e9130d6306adea06231aeeb4a1f3c73daa22c3eb4a72fe825f68eba677f,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.40677824462561507
8c404e9130d6306adea06231aeeb4a1f3c73daa22c3eb4a72fe825f68eba677f,0.10387260224393748,0.18931398416886538,0.005497861942577887,0.762601281145559,1.0,0.0,0.0,0.0,0.0,1.0,0.4352597479739525
66f96eafd752781e59d3dc2bfbdea3607130b09eb923af975814b3259ffba775,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5959978564927818
66f96eafd752781e59d3dc2bfbdea3607130b09eb923af975814b3259ffba775,0.0,0.0,0.0,1.0,0.5420929233415621,0.0,0.0,0.0,0.0,1.0,0.4021850408158471
66f96eafd752781e59d3dc2bfbdea3607130b09eb923af975814b3259ffba775,0.14959608467480429,0.26770074918223064,0.008980115458627324,0.7523067103193674,1.0,0.0,0.0,0.0,0.0,1.0,0.4404913830313875
59c1a79ca5b967062e1cc581a9e7752ca71a101b84aa88b8ddadfe9325966de8,1.0,1.0,1.0,0.0,0.8675349108917376,1.0,1.0,0.0,0.0,0.0,0.6058494562273912
59c1a79ca5b967062e1cc581a9e7752ca71a101b84aa88b8ddadfe9325966de8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3939620500131152
59c1a79ca5b967062e1cc581a9e7752ca71a101b84aa88b8ddadfe9325966de8,0.14630124523796026,0.25462642256308765,0.00870646766169154,0.8080469471622567,1.0,0.0,0.0,1.0,1.0,1.0,0.42727792194043046
c393abea42301329a282ed2e8302dcd0b35f4c5b8fe50ffdf4067893666447d3,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6005989082663784
c393abea42301329a282ed2e8302dcd0b35f4c5b8fe50ffdf4067893666447d3,0.0,0.0,0.0,1.0,0.5036174055954822,0.0,0.0,1.0,0.0,1.0,0.39805406577325475
c393abea42301329a282ed2e8302dcd0b35f4c5b8fe50ffdf4067893666447d3,0.1225613685628917,0.21821216230311874,0.007255936675461743,0.6584506793432118,1.0,0.0,0.0,1.0,0.0,1.0,0.4416195644184418
65d35f096547b1ee42a13737be2660ca641c21acda9fac18f151de1b3cd99713,1.0,1.0,1.0,0.0,0.13263246012626984,1.0,1.0,0.0,0.0,0.0,0.5961560702479172
65d35f096547b1ee42a13737be2660ca641c21acda9fac18f151de1b3cd99713,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.4039472323042573
65d35f096547b1ee42a13737be2660ca641c21acda9fac18f151de1b3cd99713,0.0589346660165772,0.10843508457488515,0.0032071840923669,0.919663951881177,0.0,0.0,0.0,1.0,1.0,1.0,0.4140777882288648
45bcd528ff5e327753edbce4a71fbc60e3af2fa6684f38838614aef84ba66024,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5954316013732354
45bcd528ff5e327753edbce4a71fbc60e3af2fa6684f38838614aef84ba66024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4045683986267647
45bcd528ff5e327753edbce4a71fbc60e3af2fa6684f38838614aef84ba66024,0.05442176870748264,0.09441764300482422,0.0029342723004694817,0.8619448330441617,0.8997093570049003,0.0,0.0,0.0,0.0,1.0,0.41901459256407436
91480f68d9342d862812171d3a6a3ed01ea11485738396bd8575a25ef060569a,1.0,1.0,1.0,0.0,0.14614761972142185,1.0,1.0,1.0,0.0,0.0,0.5958262634344934
91480f68d9342d862812171d3a6a3ed01ea11485738396bd8575a25ef060569a,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4033024978815604
91480f68d9342d862812171d3a6a3ed01ea11485738396bd8575a25ef060569a,0.09227861152480263,0.16148757016840418,0.004830917874396136,0.8680108871785349,1.0,0.0,0.0,0.0,1.0,1.0,0.42314815011687057
125c46b0567637bcd8b46bacfe9b808962f1f1f46cd130e34788fd3d52edf9fa,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5981055950972888
125c46b0567637bcd8b46bacfe9b808962f1f1f46cd130e34788fd3d52edf9fa,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.40189440490271117
125c46b0567637bcd8b46bacfe9b808962f1f1f46cd130e34788fd3d52edf9fa,0.07143724942291348,0.1309576837416481,0.004447268106734434,0.827928279227104,0.36310036759754905,0.0,0.0,1.0,1.0,1.0,0.41933626738287305
2dc783911cadb4382a2efde9349fe3f5c32b15452407a2d9d406f6768c02b869,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5958091931780849
2dc783911cadb4382a2efde9349fe3f5c32b15452407a2d9d406f6768c02b869,0.0,0.0,0.0,1.0,0.9017087263692803,0.0,0.0,1.0,1.0,1.0,0.4045846740886666
2dc783911cadb4382a2efde9349fe3f5c32b15452407a2d9d406f6768c02b869,0.006576521204671128,0.012288087381954728,0.000645577792123947,0.964849298879645,0.0,0.0,0.0,1.0,1.0,1.0,0.406531861848523
db90a26ba7cfdb8cd31cd6cdf4f974cebdf940e37728e361f97da6628a5d234d,1.0,1.0,1.0,0.0,0.8029144315204735,1.0,1.0,1.0,1.0,0.0,0.5967500796515011
db90a26ba7cfdb8cd31cd6cdf4f974cebdf940e37728e361f97da6628a5d234d,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.40318289382301964
db90a26ba7cfdb8cd31cd6cdf4f974cebdf940e37728e361f97da6628a5d234d,0.08500555783069108,0.15119667013527577,0.004469987228607917,0.9727511188094521,1.0,0.0,0.0,0.0,0.0,1.0,0.4162071042862145
a0f5d15179e8b1acfb5aa058b3b2506d203be824a2db69ba9d2610219dfe47fa,1.0,1.0,1.0,0.0,0.41482869999634625,1.0,1.0,1.0,0.0,0.0,0.6031896892568003
a0f5d15179e8b1acfb5aa058b3b2506d203be824a2db69ba9d2610219dfe47fa,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.396392767509373
a0f5d15179e8b1acfb5aa058b3b2506d203be824a2db69ba9d2610219dfe47fa,0.16004035129361513,0.2879095080567709,0.00902643455834945,0.5977865449704302,1.0,0.0,0.0,0.0,1.0,1.0,0.4514922433851322
9a5b4ae0255892a0ef9ea0cb2eea109cbf873a36dd746809583357d468c8d5a2,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5985421648295506
9a5b4ae0255892a0ef9ea0cb2eea109cbf873a36dd746809583357d468c8d5a2,0.0,0.0,0.0,1.0,0.6103370602722725,0.0,0.0,1.0,0.0,1.0,0.4004195832192034
9a5b4ae0255892a0ef9ea0cb2eea109cbf873a36dd746809583357d468c8d5a2,0.10393359797906856,0.18906506287588848,0.005905511811023623,0.8586803882790256,1.0,0.0,0.0,1.0,0.0,1.0,0.42255612941750353
1f299407b037bedd3f0e736d5e5932357b560094d87fad07c70225789de95bf5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6067420409989123
1f299407b037bedd3f0e736d5e5932357b560094d87fad07c70225789de95bf5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.39325795900108784
1f299407b037bedd3f0e736d5e5932357b560094d87fad07c70225789de95bf5,0.04415274463007213,0.07965078680750161,0.0024390243902439046,0.7782841761815891,0.3466197018936563,0.0,0.0,1.0,1.0,1.0,0.4089350267222188
8efd40b76a02f6fb6fdf211cdb099dde9f526c4bddbe68c8120a791ab1c6aceb,1.0,1.0,1.0,0.0,0.17381630384864488,1.0,1.0,1.0,1.0,0.0,0.5880898680826732
8efd40b76a02f6fb6fdf211cdb099dde9f526c4bddbe68c8120a791ab1c6aceb,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4109758903511605
8efd40b76a02f6fb6fdf211cdb099dde9f526c4bddbe68c8120a791ab1c6aceb,0.09078378547710032,0.17077485552541574,0.005298013245033108,0.7984008260127986,1.0,0.0,0.0,0.0,0.0,1.0,0.43533644881708755
de03282d3efdefcbf4c70c27bfe7f81cf7e27b4d599cb5c89981e2a3dc893257,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5943856410942702
de03282d3efdefcbf4c70c27bfe7f81cf7e27b4d599cb5c89981e2a3dc893257,0.0,0.0,0.0,1.0,0.6813093218149471,0.0,0.0,1.0,1.0,1.0,0.40451693244793047
de03282d3efdefcbf4c70c27bfe7f81cf7e27b4d599cb5c89981e2a3dc893257,0.07348535795072435,0.13532394366197184,0.0038461538461538494,0.8080443898878821,1.0,0.0,0.0,1.0,1.0,1.0,0.42568690088636507
a4a2e2036dda405e837ec6f2dec1bdc1a4b1492a8f664d05a9973a6d768f08f7,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5841061713298396
a4a2e2036dda405e837ec6f2dec1bdc1a4b1492a8f664d05a9973a6d768f08f7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.4158938286701605
a4a2e2036dda405e837ec6f2dec1bdc1a4b1492a8f664d05a9973a6d768f08f7,0.04649428145201419,0.0869060067387011,0.0024813895781637695,0.9001118225152576,0.3152792392135995,0.0,0.0,1.0,0.0,1.0,0.42433811592464055
67003eae80f31b744c2151dc379e4fdf8a0623ba8f0400a2b639862e3b558e12,1.0,1.0,1.0,0.0,0.1434527809864081,1.0,1.0,0.0,1.0,0.0,0.5902583112229123
67003eae80f31b744c2151dc379e4fdf8a0623ba8f0400a2b639862e3b558e12,0.0,0.0,0.0,0.9892098291237676,0.0,0.0,0.0,1.0,0.0,1.0,0.4102055001151653
67003eae80f31b744c2151dc379e4fdf8a0623ba8f0400a2b639862e3b558e12,0.07115135834411389,0.13187064335504511,0.004345127250155183,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.4172246351488575
9ddb5e976beafeae55bf6e956c9539497f89e3efd09f3fba2cfbcdda523f219f,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6010271486060396
9ddb5e976beafeae55bf6e956c9539497f89e3efd09f3fba2cfbcdda523f219f,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3989728513939604
9ddb5e976beafeae55bf6e956c9539497f89e3efd09f3fba2cfbcdda523f219f,0.08960741740508193,0.15974474317397216,0.00507292327203551,0.7779579546611135,0.6925676931013021,0.0,0.0,0.0,0.0,1.0,0.4246253453166038
13145c0dc25d9fc972ea96c5134beb483d0c445293252d9140b0f5a4ffafb2bb,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5965362534159286
13145c0dc25d9fc972ea96c5134beb483d0c445293252d9140b0f5a4ffafb2bb,0.0,0.0,0.0,1.0,0.5471221470761557,0.0,0.0,1.0,0.0,1.0,0.4030306440135828
13145c0dc25d9fc972ea96c5134beb483d0c445293252d9140b0f5a4ffafb2bb,0.0576573406064874,0.10274903313473395,0.003056234718826404,0.8435164127868452,1.0,0.0,0.0,1.0,0.0,1.0,0.4191205427639369
71d85b2552c426b3efa504184f1d5151ebaa4c8aabb35590b3d9172619302a87,1.0,1.0,1.0,0.0,0.27117452620255955,1.0,1.0,1.0,1.0,0.0,0.5950441160150965
71d85b2552c426b3efa504184f1d5151ebaa4c8aabb35590b3d9172619302a87,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4041414177705956
71d85b2552c426b3efa504184f1d5151ebaa4c8aabb35590b3d9172619302a87,0.07240261725677233,0.13348365276211951,0.003873466752743704,0.8150104224596254,1.0,0.0,0.0,0.0,0.0,1.0,0.4250300927883515
2c8588cabefb548548938fbda228ef8ccd32c0cb19370aa318b9884e9dc1a02d,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.600296192365828
2c8588cabefb548548938fbda228ef8ccd32c0cb19370aa318b9884e9dc1a02d,0.0,0.0,0.0,1.0,0.2957500952144776,0.0,0.0,1.0,0.0,1.0,0.3988271340824653
2c8588cabefb548548938fbda228ef8ccd32c0cb19370aa318b9884e9dc1a02d,0.15787567893783938,0.2878521126760564,0.009320905459387482,0.7682438043396816,1.0,0.0,0.0,1.0,0.0,1.0,0.43613532086503204
a18f0528b122e7f1d99ddcdba0059ee0fce780e5aecd5b94c797f0dc246c7119,1.0,1.0,1.0,0.0,0.26053688405301983,1.0,1.0,0.0,1.0,0.0,0.6001635348353035
a18f0528b122e7f1d99ddcdba0059ee0fce780e5aecd5b94c797f0dc246c7119,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.39868272934210547
a18f0528b122e7f1d99ddcdba0059ee0fce780e5aecd5b94c797f0dc246c7119,0.08379379440160356,0.1535551351952821,0.0050031269543464665,0.7878006951561723,1.0,0.0,0.0,1.0,0.0,1.0,0.42246590037052545
7b267b27da0adeeede8bb290aa2a83e3930a262f76cb13f5089e46d54da907f2,1.0,1.0,1.0,0.0,0.6670237726957462,1.0,1.0,1.0,0.0,0.0,0.6048741503932794
7b267b27da0adeeede8bb290aa2a83e3930a262f76cb13f5089e46d54da907f2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.395014666639005
7b267b27da0adeeede8bb290aa2a83e3930a262f76cb13f5089e46d54da907f2,0.17284225775895645,0.2963883049875789,0.010018785222291795,0.717826719231447,1.0,0.0,0.0,0.0,1.0,1.0,0.4407365589141632
84a98bdf8e5eb4c2f259cdc555f7ef643717ab2211f3ff7a75b5ae0f0e810c3e,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5954700368270572
84a98bdf8e5eb4c2f259cdc555f7ef643717ab2211f3ff7a75b5ae0f0e810c3e,0.0,0.0,0.0,1.0,0.8667922425036394,0.0,0.0,0.0,1.0,1.0,0.4042343768546638
84a98bdf8e5eb4c2f259cdc555f7ef643717ab2211f3ff7a75b5ae0f0e810c3e,0.06302644754668123,0.1126908899420748,0.003660768761439901,0.8301558802810439,1.0,0.0,0.0,0.0,1.0,1.0,0.4217991128212783
0b0d326b0da18fccdf376b16434d629e74cca81054b6ec683e0b5d83baa9f514,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6073788385657843
0b0d326b0da18fccdf376b16434d629e74cca81054b6ec683e0b5d83baa9f514,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.3926211614342157
0b0d326b0da18fccdf376b16434d629e74cca81054b6ec683e0b5d83baa9f514,0.17810010700273418,0.32066381156316914,0.010603048376408217,0.6672888828002467,0.6592159541012965,0.0,0.0,1.0,1.0,1.0,0.4407957608693187
266d191ba890b166a3e568ee4972ed7abe619240fb1febcf911547a39b22ac1d,1.0,1.0,1.0,0.0,0.36494838597622437,1.0,1.0,0.0,1.0,0.0,0.6016266432669559
266d191ba890b166a3e568ee4972ed7abe619240fb1febcf911547a39b22ac1d,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.396935827863396
266d191ba890b166a3e568ee4972ed7abe619240fb1febcf911547a39b22ac1d,0.14391571147389162,0.2538045143499132,0.008531383302864107,0.704561105862889,1.0,0.0,0.0,1.0,0.0,1.0,0.438115746031925
8ee8b8673637259dccb55104e1bdf49bdc4a09544fc2f4b7e1ff6595f1793162,1.0,1.0,1.0,0.0,0.5802124629944779,1.0,1.0,0.0,1.0,0.0,0.6064627629809551
8ee8b8673637259dccb55104e1bdf49bdc4a09544fc2f4b7e1ff6595f1793162,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.39347145867946515
8ee8b8673637259dccb55104e1bdf49bdc4a09544fc2f4b7e1ff6595f1793162,0.10808510638297879,0.18781425613723754,0.006414368184733802,0.8037674961993432,1.0,0.0,0.0,1.0,0.0,1.0,0.42082965172214276
8608b019c8dca18760e4c6aac66955b54788a05936afa4a8b23695d0804da84c,1.0,1.0,1.0,0.0,0.12028350877744866,1.0,1.0,0.0,0.0,0.0,0.6061848088831597
8608b019c8dca18760e4c6aac66955b54788a05936afa4a8b23695d0804da84c,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.39266660037427165
8608b019c8dca18760e4c6aac66955b54788a05936afa4a8b23695d0804da84c,0.10131115028646973,0.1724461105904405,0.00574382538770821,0.7983617163008545,1.0,0.0,0.0,1.0,1.0,1.0,0.417884950117744
3a5b8201bf057558a62fb0416cfb11c7c6c5452729a585f9d358b4e22f433813,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5994406562336428
3a5b8201bf057558a62fb0416cfb11c7c6c5452729a585f9d358b4e22f433813,0.0,0.0,0.0,1.0,0.8608063059164013,0.0,0.0,1.0,1.0,1.0,0.4005431209097723
3a5b8201bf057558a62fb0416cfb11c7c6c5452729a585f9d358b4e22f433813,0.052962409758526216,0.09911483810854885,0.003344481605351169,0.8357278072167194,1.0,0.0,0.0,1.0,1.0,1.0,0.4159481590762073
15acffada8da6c1337faf48513c8d48ffb49aa21c1530296857ea46a58e1ba7d,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5934912328746792
15acffada8da6c1337faf48513c8d48ffb49aa21c1530296857ea46a58e1ba7d,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.40650876712532075
15acffada8da6c1337faf48513c8d48ffb49aa21c1530296857ea46a58e1ba7d,0.07441144396689953,0.14296287159245097,0.003963011889035666,0.8622077844975049,0.36266611328613646,0.0,0.0,1.0,1.0,1.0,0.4209797993284053
ea1e4b6e65d30c8446ee922642e476338c12fc6632abe6b772a204347331c1a4,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5883577192197245
ea1e4b6e65d30c8446ee922642e476338c12fc6632abe6b772a204347331c1a4,0.0,0.0,0.0,1.0,0.7053455375011958,0.0,0.0,1.0,0.0,1.0,0.41089113472005756
ea1e4b6e65d30c8446ee922642e476338c12fc6632abe6b772a204347331c1a4,0.1126998001997998,0.21138973517693935,0.006523157208088716,0.8068387270254419,1.0,0.0,0.0,1.0,0.0,1.0,0.43678506497092096
5b9b8c82ec11c8c07b0e1a673f8b19c5b71738689954e36826ba3d60ef54c66d,1.0,1.0,1.0,0.0,0.3032955675133429,1.0,1.0,0.0,0.0,0.0,0.605018099228411
5b9b8c82ec11c8c07b0e1a673f8b19c5b71738689954e36826ba3d60ef54c66d,0.0,0.0,0.0,0.8930503097008641,0.0,0.0,0.0,1.0,1.0,1.0,0.3989870531783681
5b9b8c82ec11c8c07b0e1a673f8b19c5b71738689954e36826ba3d60ef54c66d,0.03557798842792088,0.06584503024078511,0.0018927444794952697,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.3989877983913722
be20223d120ec001524a57c19e6ed557162a6e43b49451888d3e729ddc6311ae,1.0,1.0,1.0,0.0,0.4334739442041753,1.0,1.0,0.0,1.0,0.0,0.5996833780825519
be20223d120ec001524a57c19e6ed557162a6e43b49451888d3e729ddc6311ae,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3997743652742266
be20223d120ec001524a57c19e6ed557162a6e43b49451888d3e729ddc6311ae,0.08881481040538074,0.16013738327787913,0.00466977985323549,0.9241875762712367,1.0,0.0,0.0,1.0,0.0,1.0,0.4170265482019231
b74f361489b75302c0a7ad4db13ceed3b342794f8116955c94991dd9cd851579,1.0,1.0,1.0,0.0,0.8988114022429611,1.0,1.0,1.0,0.0,0.0,0.603496477809237
b74f361489b75302c0a7ad4db13ceed3b342794f8116955c94991dd9cd851579,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.39648649105840955
b74f361489b75302c0a7ad4db13ceed3b342794f8116955c94991dd9cd851579,0.14317673378076118,0.2613736749116608,0.008491182233834093,0.8791088057976536,1.0,0.0,0.0,0.0,1.0,1.0,0.4205132108497642
e9d41f0a52e9c139fb3c55e83233cff58d47a7a1120c24c69b81c1b7f7a096de,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.589778462252555
e9d41f0a52e9c139fb3c55e83233cff58d47a7a1120c24c69b81c1b7f7a096de,0.0,0.0,0.0,1.0,0.6528973065723949,0.0,0.0,1.0,0.0,1.0,0.41000927800744474
e9d41f0a52e9c139fb3c55e83233cff58d47a7a1120c24c69b81c1b7f7a096de,0.09190400843881803,0.1812386156648452,0.005540166204986149,0.8080936531990383,1.0,0.0,0.0,1.0,0.0,1.0,0.4325234969048883
948af3e1e2925a92f2d41bdcff9ca3245d74a62150e7d036a6dae130314e3f8f,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6034956250929919
948af3e1e2925a92f2d41bdcff9ca3245d74a62150e7d036a6dae130314e3f8f,0.0,0.0,0.0,1.0,0.031468545326718896,0.0,0.0,1.0,1.0,1.0,0.39252454830360356
948af3e1e2925a92f2d41bdcff9ca3245d74a62150e7d036a6dae130314e3f8f,0.13002405679751178,0.23179916317991633,0.007551919446192571,0.7060609147480796,1.0,0.0,0.0,1.0,1.0,1.0,0.4326347266902833
e717645bfc93256675168260f06d0c0309760b13e6bffbfecd1f95f8a4c5f13d,1.0,1.0,1.0,0.0,0.9934384122232548,1.0,1.0,0.0,1.0,0.0,0.5982297751635325
e717645bfc93256675168260f06d0c0309760b13e6bffbfecd1f95f8a4c5f13d,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.40176818033647427
e717645bfc93256675168260f06d0c0309760b13e6bffbfecd1f95f8a4c5f13d,0.11153373515126642,0.19831355402873205,0.006277463904582546,0.7356487112329962,1.0,0.0,0.0,1.0,0.0,1.0,0.43440932051997183
a7995318cab551a1159c9112d700c552b4528b54f2e19b668f138efb3bfc2bbb,1.0,1.0,1.0,0.0,0.3901571803750339,1.0,1.0,1.0,1.0,0.0,0.5868430702803843
a7995318cab551a1159c9112d700c552b4528b54f2e19b668f138efb3bfc2bbb,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.41262490957989767
a7995318cab551a1159c9112d700c552b4528b54f2e19b668f138efb3bfc2bbb,0.09379265518362023,0.1825888902948247,0.00547945205479452,0.9595348062738525,1.0,0.0,0.0,0.0,0.0,1.0,0.4264841177873444
07ff4524e4bfb01c2ab1488a046d61b4fd7ab23dddecb9c6ecb9388c22af2e75,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5894124189250435
07ff4524e4bfb01c2ab1488a046d61b4fd7ab23dddecb9c6ecb9388c22af2e75,0.0,0.0,0.0,1.0,0.28841707099698494,0.0,0.0,1.0,0.0,1.0,0.4095988509119743
07ff4524e4bfb01c2ab1488a046d61b4fd7ab23dddecb9c6ecb9388c22af2e75,0.040064829821717676,0.07793025305300261,0.002001334222815212,0.8081086585740991,1.0,0.0,0.0,1.0,0.0,1.0,0.4258606876686628
f6df7f124c3698b511fd8f8793ce9c088872f8753da98ab039b0071a6a996c6e,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5918353877038263
f6df7f124c3698b511fd8f8793ce9c088872f8753da98ab039b0071a6a996c6e,0.0,0.0,0.0,1.0,0.2250556118674892,0.0,0.0,1.0,1.0,1.0,0.4069041627721123
f6df7f124c3698b511fd8f8793ce9c088872f8753da98ab039b0071a6a996c6e,0.09968668073406214,0.19112418781414733,0.0060728744939271264,0.8842605262897553,1.0,0.0,0.0,1.0,1.0,1.0,0.42601222947227857
dd4af874b7fd2f4001daafd6adee8d8836e5b31fcf0d01bd426a3b39a4848acd,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5883549163163494
dd4af874b7fd2f4001daafd6adee8d8836e5b31fcf0d01bd426a3b39a4848acd,0.0,0.0,0.0,0.996085229593844,0.0,0.0,0.0,1.0,0.0,1.0,0.41181730610712886
